dayOfWeek,isWeekend,isHoliday,sessionCount,deepWorkMinutes,calendarEventCount,workload_score,is_high_intensity,is_very_productive,day_category,estimated_duration,sessions_x_deepwork,deepwork_per_session,sessionCount_sq,deepwork_ratio,is_monday,is_friday,category,category_name,startHour,endHour
2,0,0,7,468,5,256.8,1,1,0,12.0,32.76,58.5,49,0.975,1,0,1,🌅 Early-Midday (6am-2pm),1,10
4,0,0,12,315,7,391.5,1,1,0,12.0,37.8,24.23076923076923,144,0.65625,0,0,1,🌅 Early-Midday (6am-2pm),6,12
6,0,0,2,122,2,72.2,0,0,0,12.0,2.44,40.666666666666664,4,0.25416666666666665,0,1,2,🌆 Afternoon-Evening (3pm-8pm),19,23
4,0,0,5,155,1,165.5,0,0,0,12.0,7.75,25.833333333333332,25,0.3229166666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
5,0,0,11,275,3,357.5,1,1,0,12.0,30.25,22.916666666666668,121,0.5729166666666666,0,0,1,🌅 Early-Midday (6am-2pm),5,13
6,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0,🚫 No Work,0,0
2,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,1,0,0,🚫 No Work,0,0
3,0,0,4,173,2,137.3,0,0,0,12.0,6.92,34.6,16,0.36041666666666666,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
2,0,0,3,123,3,102.3,0,0,0,12.0,3.69,30.75,9,0.25625,1,0,2,🌆 Afternoon-Evening (3pm-8pm),18,22
2,0,0,11,378,5,367.8,1,1,0,12.0,41.58,31.5,121,0.7875,1,0,1,🌅 Early-Midday (6am-2pm),5,12
2,0,0,11,256,3,355.6,1,1,0,12.0,28.16,21.333333333333332,121,0.5333333333333333,1,0,1,🌅 Early-Midday (6am-2pm),5,11
5,0,0,3,126,1,102.6,0,0,0,12.0,3.78,31.5,9,0.2625,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
5,0,0,4,125,1,132.5,0,0,0,12.0,5.0,25.0,16,0.2604166666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
3,0,0,10,308,7,330.8,1,1,0,12.0,30.8,28.0,100,0.6416666666666667,0,0,1,🌅 Early-Midday (6am-2pm),3,7
4,0,0,8,318,7,271.8,1,1,0,12.0,25.44,35.333333333333336,64,0.6625,0,0,1,🌅 Early-Midday (6am-2pm),2,7
3,0,0,3,97,1,99.7,0,0,0,12.0,2.91,24.25,9,0.20208333333333334,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
5,0,0,3,136,2,103.6,0,0,0,12.0,4.08,34.0,9,0.2833333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
5,0,0,2,152,3,75.2,0,0,0,12.0,3.04,50.666666666666664,4,0.31666666666666665,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
3,0,0,2,44,2,64.4,0,0,0,12.0,0.88,14.666666666666666,4,0.09166666666666666,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
3,0,0,6,342,4,214.2,1,0,0,12.0,20.52,48.857142857142854,36,0.7125,0,0,1,🌅 Early-Midday (6am-2pm),8,12
3,0,0,4,55,2,125.5,0,0,0,12.0,2.2,11.0,16,0.11458333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
2,0,0,7,249,7,234.9,1,1,0,12.0,17.43,31.125,49,0.51875,1,0,1,🌅 Early-Midday (6am-2pm),6,10
5,0,0,3,66,3,96.6,0,0,0,12.0,1.98,16.5,9,0.1375,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,22
4,0,0,5,128,2,162.8,0,0,0,12.0,6.4,21.333333333333332,25,0.26666666666666666,0,0,1,🌅 Early-Midday (6am-2pm),11,17
6,0,0,10,386,7,338.6,1,1,0,12.0,38.6,35.09090909090909,100,0.8041666666666667,0,1,1,🌅 Early-Midday (6am-2pm),3,8
6,0,0,11,467,6,376.7,1,1,0,12.0,51.37,38.916666666666664,121,0.9729166666666667,0,1,1,🌅 Early-Midday (6am-2pm),7,16
6,0,0,2,63,3,66.3,0,0,0,12.0,1.26,21.0,4,0.13125,0,1,2,🌆 Afternoon-Evening (3pm-8pm),19,23
4,0,0,10,300,7,330.0,1,1,0,12.0,30.0,27.272727272727273,100,0.625,0,0,1,🌅 Early-Midday (6am-2pm),6,12
3,0,0,5,190,5,169.0,1,0,0,12.0,9.5,31.666666666666668,25,0.3958333333333333,0,0,1,🌅 Early-Midday (6am-2pm),8,16
6,0,0,8,256,4,265.6,1,1,0,12.0,20.48,28.444444444444443,64,0.5333333333333333,0,1,1,🌅 Early-Midday (6am-2pm),2,10
2,0,0,9,301,6,300.1,1,1,0,12.0,27.09,30.1,81,0.6270833333333333,1,0,1,🌅 Early-Midday (6am-2pm),4,11
4,0,0,5,212,1,171.2,1,0,0,12.0,10.6,35.333333333333336,25,0.44166666666666665,0,0,1,🌅 Early-Midday (6am-2pm),12,20
3,0,1,7,291,4,239.1,1,1,2,12.0,20.37,36.375,49,0.60625,0,0,1,🌅 Early-Midday (6am-2pm),10,14
3,0,0,7,262,3,236.2,1,1,0,12.0,18.34,32.75,49,0.5458333333333333,0,0,1,🌅 Early-Midday (6am-2pm),10,14
5,0,0,2,105,0,70.5,0,0,0,12.0,2.1,35.0,4,0.21875,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
6,0,0,11,345,4,364.5,1,1,0,12.0,37.95,28.75,121,0.71875,0,1,1,🌅 Early-Midday (6am-2pm),5,14
4,0,0,7,296,5,239.6,1,1,0,12.0,20.72,37.0,49,0.6166666666666667,0,0,1,🌅 Early-Midday (6am-2pm),9,15
2,0,0,4,165,0,136.5,0,0,0,12.0,6.6,33.0,16,0.34375,1,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
5,0,0,10,314,8,331.4,1,1,0,12.0,31.4,28.545454545454547,100,0.6541666666666667,0,0,1,🌅 Early-Midday (6am-2pm),1,11
5,0,0,2,158,3,75.8,0,0,0,12.0,3.16,52.666666666666664,4,0.32916666666666666,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
2,0,0,12,432,5,403.2,1,1,0,12.0,51.84,33.23076923076923,144,0.9,1,0,1,🌅 Early-Midday (6am-2pm),1,8
2,0,1,9,308,8,300.8,1,1,2,12.0,27.72,30.8,81,0.6416666666666667,1,0,1,🌅 Early-Midday (6am-2pm),3,8
6,0,0,3,215,2,111.5,1,0,0,12.0,6.45,53.75,9,0.4479166666666667,0,1,1,🌅 Early-Midday (6am-2pm),12,22
3,0,0,8,469,7,286.9,1,1,0,12.0,37.52,52.111111111111114,64,0.9770833333333333,0,0,1,🌅 Early-Midday (6am-2pm),6,13
4,0,0,9,200,5,290.0,1,0,0,12.0,18.0,20.0,81,0.4166666666666667,0,0,1,🌅 Early-Midday (6am-2pm),9,19
6,0,0,4,136,2,133.6,0,0,0,12.0,5.44,27.2,16,0.2833333333333333,0,1,2,🌆 Afternoon-Evening (3pm-8pm),18,22
2,0,0,4,82,2,128.2,0,0,0,12.0,3.28,16.4,16,0.17083333333333334,1,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
3,0,0,6,73,4,187.3,0,0,0,12.0,4.38,10.428571428571429,36,0.15208333333333332,0,0,1,🌅 Early-Midday (6am-2pm),12,21
2,0,0,2,149,2,74.9,0,0,0,12.0,2.98,49.666666666666664,4,0.3104166666666667,1,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
6,0,0,4,75,2,127.5,0,0,0,12.0,3.0,15.0,16,0.15625,0,1,1,🌅 Early-Midday (6am-2pm),12,19
2,0,0,6,321,4,212.1,1,0,0,12.0,19.26,45.857142857142854,36,0.66875,1,0,1,🌅 Early-Midday (6am-2pm),8,16
5,0,0,2,140,2,74.0,0,0,0,12.0,2.8,46.666666666666664,4,0.2916666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
6,0,0,10,459,7,345.9,1,1,0,12.0,45.9,41.72727272727273,100,0.95625,0,1,1,🌅 Early-Midday (6am-2pm),1,6
2,0,0,5,127,3,162.7,0,0,0,12.0,6.35,21.166666666666668,25,0.26458333333333334,1,0,1,🌅 Early-Midday (6am-2pm),10,18
4,0,0,7,440,6,254.0,1,1,0,12.0,30.8,55.0,49,0.9166666666666666,0,0,1,🌅 Early-Midday (6am-2pm),4,10
6,0,0,3,228,3,112.8,1,0,0,12.0,6.84,57.0,9,0.475,0,1,1,🌅 Early-Midday (6am-2pm),14,18
4,0,0,5,193,1,169.3,1,0,0,12.0,9.65,32.166666666666664,25,0.40208333333333335,0,0,1,🌅 Early-Midday (6am-2pm),12,18
4,0,0,6,162,4,196.2,0,0,0,12.0,9.72,23.142857142857142,36,0.3375,0,0,1,🌅 Early-Midday (6am-2pm),11,18
3,0,0,5,167,3,166.7,0,0,0,12.0,8.35,27.833333333333332,25,0.34791666666666665,0,0,1,🌅 Early-Midday (6am-2pm),12,19
2,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,1,0,0,🚫 No Work,0,0
6,0,0,8,407,4,280.7,1,1,0,12.0,32.56,45.22222222222222,64,0.8479166666666667,0,1,1,🌅 Early-Midday (6am-2pm),2,7
4,0,0,5,171,2,167.1,0,0,0,12.0,8.55,28.5,25,0.35625,0,0,1,🌅 Early-Midday (6am-2pm),10,20
6,0,0,3,128,0,102.8,0,0,0,12.0,3.84,32.0,9,0.26666666666666666,0,1,2,🌆 Afternoon-Evening (3pm-8pm),20,23
5,0,0,11,478,6,377.8,1,1,0,12.0,52.58,39.833333333333336,121,0.9958333333333333,0,0,1,🌅 Early-Midday (6am-2pm),2,9
6,0,0,6,271,4,207.1,1,0,0,12.0,16.26,38.714285714285715,36,0.5645833333333333,0,1,1,🌅 Early-Midday (6am-2pm),10,20
3,0,0,7,120,3,222.0,0,0,0,12.0,8.4,15.0,49,0.25,0,0,1,🌅 Early-Midday (6am-2pm),10,20
6,0,0,6,204,3,200.4,1,0,0,12.0,12.24,29.142857142857142,36,0.425,0,1,1,🌅 Early-Midday (6am-2pm),10,20
3,0,0,12,330,8,393.0,1,1,0,12.0,39.6,25.384615384615383,144,0.6875,0,0,1,🌅 Early-Midday (6am-2pm),1,9
6,0,0,9,456,5,315.6,1,1,0,12.0,41.04,45.6,81,0.95,0,1,1,🌅 Early-Midday (6am-2pm),5,13
3,0,0,12,462,7,406.2,1,1,0,12.0,55.44,35.53846153846154,144,0.9625,0,0,1,🌅 Early-Midday (6am-2pm),6,10
4,0,0,9,327,4,302.7,1,1,0,12.0,29.43,32.7,81,0.68125,0,0,1,🌅 Early-Midday (6am-2pm),5,9
3,0,0,4,126,1,132.6,0,0,0,12.0,5.04,25.2,16,0.2625,0,0,1,🌅 Early-Midday (6am-2pm),14,23
6,0,0,12,433,6,403.3,1,1,0,12.0,51.96,33.30769230769231,144,0.9020833333333333,0,1,1,🌅 Early-Midday (6am-2pm),6,16
4,0,0,5,85,1,158.5,0,0,0,12.0,4.25,14.166666666666666,25,0.17708333333333334,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
3,0,0,10,262,8,326.2,1,1,0,12.0,26.2,23.818181818181817,100,0.5458333333333333,0,0,1,🌅 Early-Midday (6am-2pm),4,12
4,0,0,6,340,2,214.0,1,0,0,12.0,20.4,48.57142857142857,36,0.7083333333333334,0,0,1,🌅 Early-Midday (6am-2pm),8,18
4,0,0,4,75,0,127.5,0,0,0,12.0,3.0,15.0,16,0.15625,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
3,0,0,11,448,6,374.8,1,1,0,12.0,49.28,37.333333333333336,121,0.9333333333333333,0,0,1,🌅 Early-Midday (6am-2pm),7,15
5,0,1,5,152,0,165.2,0,0,2,12.0,7.6,25.333333333333332,25,0.31666666666666665,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
6,0,0,11,241,7,354.1,1,1,0,12.0,26.51,20.083333333333332,121,0.5020833333333333,0,1,1,🌅 Early-Midday (6am-2pm),3,11
5,0,0,7,260,6,236.0,1,1,0,12.0,18.2,32.5,49,0.5416666666666666,0,0,1,🌅 Early-Midday (6am-2pm),8,16
6,0,0,5,173,2,167.3,0,0,0,12.0,8.65,28.833333333333332,25,0.36041666666666666,0,1,1,🌅 Early-Midday (6am-2pm),11,21
4,0,0,8,227,2,262.7,1,0,0,12.0,18.16,25.22222222222222,64,0.47291666666666665,0,0,1,🌅 Early-Midday (6am-2pm),9,16
2,0,0,10,479,5,347.9,1,1,0,12.0,47.9,43.54545454545455,100,0.9979166666666667,1,0,1,🌅 Early-Midday (6am-2pm),3,10
2,0,0,6,193,3,199.3,1,0,0,12.0,11.58,27.571428571428573,36,0.40208333333333335,1,0,1,🌅 Early-Midday (6am-2pm),11,17
5,0,0,3,75,1,97.5,0,0,0,12.0,2.25,18.75,9,0.15625,0,0,1,🌅 Early-Midday (6am-2pm),13,17
5,0,0,3,86,2,98.6,0,0,0,12.0,2.58,21.5,9,0.17916666666666667,0,0,1,🌅 Early-Midday (6am-2pm),13,20
3,0,0,9,301,6,300.1,1,1,0,12.0,27.09,30.1,81,0.6270833333333333,0,0,1,🌅 Early-Midday (6am-2pm),7,14
2,0,0,11,272,7,357.2,1,1,0,12.0,29.92,22.666666666666668,121,0.5666666666666667,1,0,1,🌅 Early-Midday (6am-2pm),7,13
5,0,0,6,199,2,199.9,1,0,0,12.0,11.94,28.428571428571427,36,0.41458333333333336,0,0,1,🌅 Early-Midday (6am-2pm),11,21
5,0,0,11,248,5,354.8,1,1,0,12.0,27.28,20.666666666666668,121,0.5166666666666667,0,0,1,🌅 Early-Midday (6am-2pm),7,17
6,0,0,7,231,2,233.1,1,0,0,12.0,16.17,28.875,49,0.48125,0,1,1,🌅 Early-Midday (6am-2pm),8,17
2,0,0,4,190,3,139.0,1,0,0,12.0,7.6,38.0,16,0.3958333333333333,1,0,1,🌅 Early-Midday (6am-2pm),10,17
6,0,0,3,138,2,103.8,0,0,0,12.0,4.14,34.5,9,0.2875,0,1,1,🌅 Early-Midday (6am-2pm),14,21
4,0,0,5,151,2,165.1,0,0,0,12.0,7.55,25.166666666666668,25,0.3145833333333333,0,0,1,🌅 Early-Midday (6am-2pm),13,22
5,0,0,6,134,1,193.4,0,0,0,12.0,8.04,19.142857142857142,36,0.2791666666666667,0,0,1,🌅 Early-Midday (6am-2pm),12,17
3,0,0,11,385,6,368.5,1,1,0,12.0,42.35,32.083333333333336,121,0.8020833333333334,0,0,1,🌅 Early-Midday (6am-2pm),6,10
2,0,0,8,388,3,278.8,1,1,0,12.0,31.04,43.111111111111114,64,0.8083333333333333,1,0,1,🌅 Early-Midday (6am-2pm),2,8
6,0,0,5,87,2,158.7,0,0,0,12.0,4.35,14.5,25,0.18125,0,1,2,🌆 Afternoon-Evening (3pm-8pm),17,22
6,0,0,3,65,3,96.5,0,0,0,12.0,1.95,16.25,9,0.13541666666666666,0,1,2,🌆 Afternoon-Evening (3pm-8pm),15,22
5,0,0,9,308,5,300.8,1,1,0,12.0,27.72,30.8,81,0.6416666666666667,0,0,1,🌅 Early-Midday (6am-2pm),1,8
5,0,0,8,472,8,287.2,1,1,0,12.0,37.76,52.44444444444444,64,0.9833333333333333,0,0,1,🌅 Early-Midday (6am-2pm),2,11
3,0,0,11,305,8,360.5,1,1,0,12.0,33.55,25.416666666666668,121,0.6354166666666666,0,0,1,🌅 Early-Midday (6am-2pm),3,10
5,0,0,12,409,6,400.9,1,1,0,12.0,49.08,31.46153846153846,144,0.8520833333333333,0,0,1,🌅 Early-Midday (6am-2pm),2,6
4,0,0,5,61,2,156.1,0,0,0,12.0,3.05,10.166666666666666,25,0.12708333333333333,0,0,1,🌅 Early-Midday (6am-2pm),14,21
2,0,0,5,202,4,170.2,1,0,0,12.0,10.1,33.666666666666664,25,0.42083333333333334,1,0,1,🌅 Early-Midday (6am-2pm),8,16
3,0,0,5,259,4,175.9,1,0,0,12.0,12.95,43.166666666666664,25,0.5395833333333333,0,0,1,🌅 Early-Midday (6am-2pm),8,13
3,0,0,10,348,7,334.8,1,1,0,12.0,34.8,31.636363636363637,100,0.725,0,0,1,🌅 Early-Midday (6am-2pm),3,9
3,0,0,3,119,4,101.9,0,0,0,12.0,3.57,29.75,9,0.24791666666666667,0,0,1,🌅 Early-Midday (6am-2pm),14,23
6,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0,🚫 No Work,0,0
6,0,0,4,143,2,134.3,0,0,0,12.0,5.72,28.6,16,0.29791666666666666,0,1,2,🌆 Afternoon-Evening (3pm-8pm),20,23
3,0,0,4,151,3,135.1,0,0,0,12.0,6.04,30.2,16,0.3145833333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
4,0,0,2,170,1,77.0,0,0,0,12.0,3.4,56.666666666666664,4,0.3541666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
5,0,0,4,40,0,124.0,0,0,0,12.0,1.6,8.0,16,0.08333333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
2,0,0,10,432,4,343.2,1,1,0,12.0,43.2,39.27272727272727,100,0.9,1,0,1,🌅 Early-Midday (6am-2pm),2,8
3,0,0,6,300,3,210.0,1,0,0,12.0,18.0,42.857142857142854,36,0.625,0,0,1,🌅 Early-Midday (6am-2pm),11,20
2,0,0,9,412,3,311.2,1,1,0,12.0,37.08,41.2,81,0.8583333333333333,1,0,1,🌅 Early-Midday (6am-2pm),2,6
3,0,0,3,109,1,100.9,0,0,0,12.0,3.27,27.25,9,0.22708333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
5,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
6,0,0,7,209,2,230.9,1,0,0,12.0,14.63,26.125,49,0.4354166666666667,0,1,1,🌅 Early-Midday (6am-2pm),11,16
4,0,0,5,96,1,159.6,0,0,0,12.0,4.8,16.0,25,0.2,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
6,0,0,6,106,1,190.6,0,0,0,12.0,6.36,15.142857142857142,36,0.22083333333333333,0,1,1,🌅 Early-Midday (6am-2pm),14,19
3,0,0,11,299,7,359.9,1,1,0,12.0,32.89,24.916666666666668,121,0.6229166666666667,0,0,1,🌅 Early-Midday (6am-2pm),1,11
2,0,0,8,423,6,282.3,1,1,0,12.0,33.84,47.0,64,0.88125,1,0,1,🌅 Early-Midday (6am-2pm),6,13
4,0,0,5,176,1,167.6,0,0,0,12.0,8.8,29.333333333333332,25,0.36666666666666664,0,0,1,🌅 Early-Midday (6am-2pm),13,21
5,0,0,5,81,3,158.1,0,0,0,12.0,4.05,13.5,25,0.16875,0,0,1,🌅 Early-Midday (6am-2pm),13,18
3,0,0,4,295,4,149.5,1,0,0,12.0,11.8,59.0,16,0.6145833333333334,0,0,1,🌅 Early-Midday (6am-2pm),10,15
3,0,0,5,133,0,163.3,0,0,0,12.0,6.65,22.166666666666668,25,0.27708333333333335,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
2,0,0,11,317,5,361.7,1,1,0,12.0,34.87,26.416666666666668,121,0.6604166666666667,1,0,1,🌅 Early-Midday (6am-2pm),4,10
5,0,1,0,0,1,0.0,0,0,2,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
4,0,0,3,140,0,104.0,0,0,0,12.0,4.2,35.0,9,0.2916666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
4,0,0,8,364,3,276.4,1,1,0,12.0,29.12,40.44444444444444,64,0.7583333333333333,0,0,1,🌅 Early-Midday (6am-2pm),7,12
3,0,0,4,153,3,135.3,0,0,0,12.0,6.12,30.6,16,0.31875,0,0,1,🌅 Early-Midday (6am-2pm),13,21
2,0,0,5,253,3,175.3,1,0,0,12.0,12.65,42.166666666666664,25,0.5270833333333333,1,0,1,🌅 Early-Midday (6am-2pm),11,16
2,0,0,4,222,4,142.2,1,0,0,12.0,8.88,44.4,16,0.4625,1,0,1,🌅 Early-Midday (6am-2pm),10,14
4,0,0,9,452,7,315.2,1,1,0,12.0,40.68,45.2,81,0.9416666666666667,0,0,1,🌅 Early-Midday (6am-2pm),7,12
5,0,0,3,134,0,103.4,0,0,0,12.0,4.02,33.5,9,0.2791666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
2,0,0,4,156,2,135.6,0,0,0,12.0,6.24,31.2,16,0.325,1,0,1,🌅 Early-Midday (6am-2pm),13,20
5,0,0,7,355,6,245.5,1,1,0,12.0,24.85,44.375,49,0.7395833333333334,0,0,1,🌅 Early-Midday (6am-2pm),9,18
5,0,0,5,233,2,173.3,1,0,0,12.0,11.65,38.833333333333336,25,0.48541666666666666,0,0,1,🌅 Early-Midday (6am-2pm),10,14
5,0,0,6,204,2,200.4,1,0,0,12.0,12.24,29.142857142857142,36,0.425,0,0,1,🌅 Early-Midday (6am-2pm),12,20
4,0,0,7,312,8,241.2,1,1,0,12.0,21.84,39.0,49,0.65,0,0,1,🌅 Early-Midday (6am-2pm),1,8
3,0,0,5,326,3,182.6,1,0,0,12.0,16.3,54.333333333333336,25,0.6791666666666667,0,0,1,🌅 Early-Midday (6am-2pm),8,17
2,0,0,3,157,2,105.7,0,0,0,12.0,4.71,39.25,9,0.32708333333333334,1,0,1,🌅 Early-Midday (6am-2pm),12,16
4,0,1,3,142,3,104.2,0,0,2,12.0,4.26,35.5,9,0.29583333333333334,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
3,0,0,8,361,8,276.1,1,1,0,12.0,28.88,40.111111111111114,64,0.7520833333333333,0,0,1,🌅 Early-Midday (6am-2pm),2,10
5,0,0,5,197,5,169.7,1,0,0,12.0,9.85,32.833333333333336,25,0.41041666666666665,0,0,1,🌅 Early-Midday (6am-2pm),11,15
5,0,0,12,416,6,401.6,1,1,0,12.0,49.92,32.0,144,0.8666666666666667,0,0,1,🌅 Early-Midday (6am-2pm),5,14
6,0,0,4,34,0,123.4,0,0,0,12.0,1.36,6.8,16,0.07083333333333333,0,1,2,🌆 Afternoon-Evening (3pm-8pm),16,23
5,0,1,12,385,5,398.5,1,1,2,12.0,46.2,29.615384615384617,144,0.8020833333333334,0,0,1,🌅 Early-Midday (6am-2pm),7,11
5,0,1,3,109,3,100.9,0,0,2,12.0,3.27,27.25,9,0.22708333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
2,0,0,9,432,4,313.2,1,1,0,12.0,38.88,43.2,81,0.9,1,0,1,🌅 Early-Midday (6am-2pm),3,11
5,0,0,10,331,7,333.1,1,1,0,12.0,33.1,30.09090909090909,100,0.6895833333333333,0,0,1,🌅 Early-Midday (6am-2pm),5,11
5,0,0,4,168,4,136.8,0,0,0,12.0,6.72,33.6,16,0.35,0,0,1,🌅 Early-Midday (6am-2pm),14,19
3,0,0,4,216,3,141.6,1,0,0,12.0,8.64,43.2,16,0.45,0,0,1,🌅 Early-Midday (6am-2pm),14,18
4,0,1,0,0,0,0.0,0,0,2,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
6,0,0,3,36,3,93.6,0,0,0,12.0,1.08,9.0,9,0.075,0,1,2,🌆 Afternoon-Evening (3pm-8pm),19,23
2,0,0,10,389,3,338.9,1,1,0,12.0,38.9,35.36363636363637,100,0.8104166666666667,1,0,1,🌅 Early-Midday (6am-2pm),6,16
5,0,0,6,159,2,195.9,0,0,0,12.0,9.54,22.714285714285715,36,0.33125,0,0,1,🌅 Early-Midday (6am-2pm),11,18
4,0,0,5,128,4,162.8,0,0,0,12.0,6.4,21.333333333333332,25,0.26666666666666666,0,0,1,🌅 Early-Midday (6am-2pm),14,23
6,0,0,10,346,3,334.6,1,1,0,12.0,34.6,31.454545454545453,100,0.7208333333333333,0,1,1,🌅 Early-Midday (6am-2pm),7,16
6,0,0,3,120,1,102.0,0,0,0,12.0,3.6,30.0,9,0.25,0,1,2,🌆 Afternoon-Evening (3pm-8pm),18,23
3,0,0,7,177,2,227.7,0,0,0,12.0,12.39,22.125,49,0.36875,0,0,1,🌅 Early-Midday (6am-2pm),11,21
6,0,0,4,93,1,129.3,0,0,0,12.0,3.72,18.6,16,0.19375,0,1,2,🌆 Afternoon-Evening (3pm-8pm),15,23
2,0,0,5,58,0,155.8,0,0,0,12.0,2.9,9.666666666666666,25,0.12083333333333333,1,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
3,0,1,6,101,3,190.1,0,0,2,12.0,6.06,14.428571428571429,36,0.21041666666666667,0,0,1,🌅 Early-Midday (6am-2pm),12,21
2,0,0,4,160,2,136.0,0,0,0,12.0,6.4,32.0,16,0.3333333333333333,1,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
5,0,0,5,231,3,173.1,1,0,0,12.0,11.55,38.5,25,0.48125,0,0,1,🌅 Early-Midday (6am-2pm),11,15
5,0,0,4,74,1,127.4,0,0,0,12.0,2.96,14.8,16,0.15416666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
4,0,0,4,130,4,133.0,0,0,0,12.0,5.2,26.0,16,0.2708333333333333,0,0,1,🌅 Early-Midday (6am-2pm),14,19
6,0,0,3,165,2,106.5,0,0,0,12.0,4.95,41.25,9,0.34375,0,1,2,🌆 Afternoon-Evening (3pm-8pm),17,23
5,0,0,4,177,4,137.7,0,0,0,12.0,7.08,35.4,16,0.36875,0,0,1,🌅 Early-Midday (6am-2pm),14,23
5,0,0,5,168,3,166.8,0,0,0,12.0,8.4,28.0,25,0.35,0,0,1,🌅 Early-Midday (6am-2pm),10,16
6,0,0,3,179,2,107.9,0,0,0,12.0,5.37,44.75,9,0.3729166666666667,0,1,2,🌆 Afternoon-Evening (3pm-8pm),17,23
3,0,0,3,134,0,103.4,0,0,0,12.0,4.02,33.5,9,0.2791666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,21
6,0,0,9,422,3,312.2,1,1,0,12.0,37.98,42.2,81,0.8791666666666667,0,1,1,🌅 Early-Midday (6am-2pm),1,8
6,0,0,2,110,2,71.0,0,0,0,12.0,2.2,36.666666666666664,4,0.22916666666666666,0,1,2,🌆 Afternoon-Evening (3pm-8pm),15,23
6,0,0,4,96,3,129.6,0,0,0,12.0,3.84,19.2,16,0.2,0,1,2,🌆 Afternoon-Evening (3pm-8pm),20,23
4,0,0,4,160,5,136.0,0,0,0,12.0,6.4,32.0,16,0.3333333333333333,0,0,1,🌅 Early-Midday (6am-2pm),11,21
5,0,0,5,45,3,154.5,0,0,0,12.0,2.25,7.5,25,0.09375,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
5,0,1,3,110,1,101.0,0,0,2,12.0,3.3,27.5,9,0.22916666666666666,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
3,0,0,12,338,7,393.8,1,1,0,12.0,40.56,26.0,144,0.7041666666666667,0,0,1,🌅 Early-Midday (6am-2pm),2,11
5,0,0,12,387,8,398.7,1,1,0,12.0,46.44,29.76923076923077,144,0.80625,0,0,1,🌅 Early-Midday (6am-2pm),1,5
4,0,0,5,225,4,172.5,1,0,0,12.0,11.25,37.5,25,0.46875,0,0,1,🌅 Early-Midday (6am-2pm),11,18
3,0,0,3,64,1,96.4,0,0,0,12.0,1.92,16.0,9,0.13333333333333333,0,0,1,🌅 Early-Midday (6am-2pm),13,20
3,0,0,12,309,7,390.9,1,1,0,12.0,37.08,23.76923076923077,144,0.64375,0,0,1,🌅 Early-Midday (6am-2pm),4,11
6,0,0,3,56,2,95.6,0,0,0,12.0,1.68,14.0,9,0.11666666666666667,0,1,2,🌆 Afternoon-Evening (3pm-8pm),20,23
