dayOfWeek,isWeekend,isHoliday,sessionCount,deepWorkMinutes,calendarEventCount,startHour,endHour,workload_score,is_high_intensity,is_very_productive,day_category,estimated_duration,sessions_x_deepwork,events_x_sessions,deepwork_per_session,sessionCount_sq,deepWork_sq,sessionCount_log,deepWork_log,deepwork_ratio,session_density,is_monday,is_friday,is_wednesday,cat_6,cat_4,cat_5,cat_binary,cat_3,predicted_category,category_name
6,0,0,10,338,5,7,12,333.8,1,1,0,12.0,33.8,50,30.727272727272727,100,31.73444444444445,2.3978952727983707,5.82600010738045,0.7041666666666667,0.8333333333333334,0,1,0,1,1,1,1,1,1,Early-Midday
2,0,0,9,457,6,5,12,315.7,1,1,0,12.0,41.13,54,45.7,81,58.0136111111111,2.302585092994046,6.126869184114185,0.9520833333333333,0.75,1,0,0,1,1,1,1,1,1,Early-Midday
3,0,0,9,292,4,6,13,299.2,1,1,0,12.0,26.28,36,29.2,81,23.68444444444444,2.302585092994046,5.680172609017068,0.6083333333333333,0.75,0,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,4,234,2,13,19,143.4,1,0,0,12.0,9.36,8,46.8,16,15.209999999999999,1.6094379124341003,5.459585514144159,0.4875,0.3333333333333333,0,1,0,4,2,3,2,1,1,Early-Midday
2,0,0,4,176,3,13,20,137.6,0,0,0,12.0,7.04,12,35.2,16,8.604444444444443,1.6094379124341003,5.176149732573829,0.36666666666666664,0.3333333333333333,1,0,0,4,2,3,2,1,1,Early-Midday
3,0,0,5,115,1,19,23,161.5,0,0,0,12.0,5.75,5,19.166666666666668,25,3.6736111111111116,1.791759469228055,4.7535901911063645,0.23958333333333334,0.4166666666666667,0,0,0,5,3,4,2,2,2,Afternoon-Evening
5,0,0,11,408,5,4,12,370.8,1,1,0,12.0,44.88,55,34.0,121,46.239999999999995,2.4849066497880004,6.013715156042802,0.85,0.9166666666666666,0,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,4,172,2,11,20,137.2,0,0,0,12.0,6.88,8,34.4,16,8.217777777777778,1.6094379124341003,5.153291594497779,0.35833333333333334,0.3333333333333333,0,1,0,3,2,2,1,1,1,Early-Midday
3,0,0,3,130,2,16,20,103.0,0,0,0,12.0,3.9,6,32.5,9,4.694444444444444,1.3862943611198906,4.875197323201151,0.2708333333333333,0.25,0,0,0,4,2,3,2,2,2,Afternoon-Evening
2,0,0,7,126,2,11,19,222.6,0,0,0,12.0,8.82,14,15.75,49,4.41,2.0794415416798357,4.844187086458591,0.2625,0.5833333333333334,1,0,0,3,2,2,1,1,1,Early-Midday
5,0,0,6,177,2,14,19,197.7,0,0,0,12.0,10.62,12,25.285714285714285,36,8.7025,1.9459101490553132,5.181783550292085,0.36875,0.5,0,0,0,4,2,3,2,1,1,Early-Midday
4,0,1,2,176,1,16,23,77.6,0,0,2,12.0,3.52,2,58.666666666666664,4,8.604444444444443,1.0986122886681098,5.176149732573829,0.36666666666666664,0.16666666666666666,0,0,1,4,2,3,2,2,2,Afternoon-Evening
2,0,0,7,293,3,11,16,239.3,1,1,0,12.0,20.51,21,36.625,49,23.84694444444445,2.0794415416798357,5.683579767338681,0.6104166666666667,0.5833333333333334,1,0,0,3,2,2,1,1,1,Early-Midday
2,0,0,3,109,1,13,19,100.9,0,0,0,12.0,3.27,3,27.25,9,3.3002777777777776,1.3862943611198906,4.700480365792417,0.22708333333333333,0.25,1,0,0,4,2,3,2,1,1,Early-Midday
1,1,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,No Work
3,0,0,10,315,8,4,10,331.5,1,1,0,12.0,31.5,80,28.636363636363637,100,27.5625,2.3978952727983707,5.755742213586912,0.65625,0.8333333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
2,0,0,3,238,2,14,23,113.8,1,0,0,12.0,7.14,6,59.5,9,15.734444444444446,1.3862943611198906,5.476463551931511,0.49583333333333335,0.25,1,0,0,4,2,3,2,1,1,Early-Midday
3,0,0,10,368,6,4,8,336.8,1,1,0,12.0,36.8,60,33.45454545454545,100,37.61777777777778,2.3978952727983707,5.910796644040527,0.7666666666666667,0.8333333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
4,0,0,3,187,4,13,22,108.7,1,0,0,12.0,5.61,12,46.75,9,9.713611111111112,1.3862943611198906,5.236441962829949,0.38958333333333334,0.25,0,0,1,4,2,3,2,1,1,Early-Midday
6,0,0,3,102,0,19,23,100.2,0,0,0,12.0,3.06,0,25.5,9,2.8899999999999997,1.3862943611198906,4.634728988229636,0.2125,0.25,0,1,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,11,455,8,4,11,375.5,1,1,0,12.0,50.05,88,37.916666666666664,121,57.50694444444444,2.4849066497880004,6.1224928095143865,0.9479166666666666,0.9166666666666666,1,0,0,1,1,1,1,1,1,Early-Midday
2,0,0,3,69,2,17,21,96.9,0,0,0,12.0,2.07,6,17.25,9,1.3224999999999998,1.3862943611198906,4.248495242049359,0.14375,0.25,1,0,0,5,3,4,2,2,2,Afternoon-Evening
5,0,0,5,40,1,20,23,154.0,0,0,0,12.0,2.0,5,6.666666666666667,25,0.4444444444444444,1.791759469228055,3.713572066704308,0.08333333333333333,0.4166666666666667,0,0,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,10,387,6,2,8,338.7,1,1,0,12.0,38.7,60,35.18181818181818,100,41.6025,2.3978952727983707,5.961005339623274,0.80625,0.8333333333333334,0,0,1,1,1,1,1,1,1,Early-Midday
2,0,0,5,102,4,12,16,160.2,0,0,0,12.0,5.1,20,17.0,25,2.8899999999999997,1.791759469228055,4.634728988229636,0.2125,0.4166666666666667,1,0,0,3,2,2,1,1,1,Early-Midday
6,0,0,5,209,3,11,19,170.9,1,0,0,12.0,10.45,15,34.833333333333336,25,12.133611111111112,1.791759469228055,5.3471075307174685,0.4354166666666667,0.4166666666666667,0,1,0,3,2,2,1,1,1,Early-Midday
4,0,0,12,424,5,1,5,402.4,1,1,0,12.0,50.88,60,32.61538461538461,144,49.937777777777775,2.5649493574615367,6.052089168924417,0.8833333333333333,1.0,0,0,1,1,1,1,1,1,1,Early-Midday
2,0,0,4,98,1,20,23,129.8,0,0,0,12.0,3.92,4,19.6,16,2.667777777777778,1.6094379124341003,4.59511985013459,0.20416666666666666,0.3333333333333333,1,0,0,5,3,4,2,2,2,Afternoon-Evening
5,0,0,6,152,1,12,18,195.2,0,0,0,12.0,9.12,6,21.714285714285715,36,6.417777777777777,1.9459101490553132,5.030437921392435,0.31666666666666665,0.5,0,0,0,3,2,2,1,1,1,Early-Midday
6,0,0,4,104,0,18,22,130.4,0,0,0,12.0,4.16,0,20.8,16,3.0044444444444447,1.6094379124341003,4.653960350157523,0.21666666666666667,0.3333333333333333,0,1,0,5,3,4,2,2,2,Afternoon-Evening
5,0,0,3,71,2,14,23,97.1,0,0,0,12.0,2.13,6,17.75,9,1.4002777777777777,1.3862943611198906,4.276666119016055,0.14791666666666667,0.25,0,0,0,4,2,3,2,1,1,Early-Midday
2,0,0,10,308,4,2,9,330.8,1,1,0,12.0,30.8,40,28.0,100,26.351111111111116,2.3978952727983707,5.733341276897746,0.6416666666666667,0.8333333333333334,1,0,0,1,1,1,1,1,1,Early-Midday
4,0,0,5,206,3,12,22,170.6,1,0,0,12.0,10.3,15,34.333333333333336,25,11.787777777777777,1.791759469228055,5.332718793265369,0.42916666666666664,0.4166666666666667,0,0,1,3,2,2,1,1,1,Early-Midday
5,0,0,4,127,1,13,19,132.7,0,0,0,12.0,5.08,4,25.4,16,4.480277777777778,1.6094379124341003,4.852030263919617,0.26458333333333334,0.3333333333333333,0,0,0,4,2,3,2,1,1,Early-Midday
2,0,1,11,390,4,7,12,369.0,1,1,2,12.0,42.9,44,32.5,121,42.25,2.4849066497880004,5.968707559985366,0.8125,0.9166666666666666,1,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,6,286,5,10,15,208.6,1,0,0,12.0,17.16,30,40.857142857142854,36,22.72111111111111,1.9459101490553132,5.659482215759621,0.5958333333333333,0.5,0,0,0,2,1,2,1,1,1,Early-Midday
3,0,0,9,473,3,5,12,317.3,1,1,0,12.0,42.57,27,47.3,81,62.14694444444445,2.302585092994046,6.161207321695077,0.9854166666666667,0.75,0,0,0,1,1,1,1,1,1,Early-Midday
2,0,0,11,445,4,3,8,374.5,1,1,0,12.0,48.95,44,37.083333333333336,121,55.00694444444445,2.4849066497880004,6.100318952020064,0.9270833333333334,0.9166666666666666,1,0,0,1,1,1,1,1,1,Early-Midday
3,0,0,10,478,6,3,8,347.8,1,1,0,12.0,47.8,60,43.45454545454545,100,63.467777777777776,2.3978952727983707,6.171700597410915,0.9958333333333333,0.8333333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,12,319,8,3,13,391.9,1,1,0,12.0,38.28,96,24.53846153846154,144,28.26694444444444,2.5649493574615367,5.768320995793772,0.6645833333333333,1.0,0,1,0,1,1,1,1,1,1,Early-Midday
3,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,No Work
2,0,0,7,247,4,9,15,234.7,1,1,0,12.0,17.29,28,30.875,49,16.94694444444444,2.0794415416798357,5.5134287461649825,0.5145833333333333,0.5833333333333334,1,0,0,2,1,2,1,1,1,Early-Midday
2,0,0,4,149,0,19,23,134.9,0,0,0,12.0,5.96,0,29.8,16,6.166944444444445,1.6094379124341003,5.0106352940962555,0.3104166666666667,0.3333333333333333,1,0,0,5,3,4,2,2,2,Afternoon-Evening
6,0,0,9,239,3,9,14,293.9,1,0,0,12.0,21.51,27,23.9,81,15.866944444444444,2.302585092994046,5.480638923341991,0.4979166666666667,0.75,0,1,0,2,1,2,1,1,1,Early-Midday
2,0,0,6,211,2,11,20,201.1,1,0,0,12.0,12.66,12,30.142857142857142,36,12.366944444444444,1.9459101490553132,5.356586274672012,0.4395833333333333,0.5,1,0,0,3,2,2,1,1,1,Early-Midday
5,0,0,9,263,2,9,15,296.3,1,1,0,12.0,23.67,18,26.3,81,19.213611111111113,2.302585092994046,5.575949103146316,0.5479166666666667,0.75,0,0,0,2,1,2,1,1,1,Early-Midday
6,0,0,9,475,6,1,5,317.5,1,1,0,12.0,42.75,54,47.5,81,62.673611111111114,2.302585092994046,6.16541785423142,0.9895833333333334,0.75,0,1,0,1,1,1,1,1,1,Early-Midday
3,0,0,3,145,0,19,23,104.5,0,0,0,12.0,4.35,0,36.25,9,5.840277777777777,1.3862943611198906,4.983606621708336,0.3020833333333333,0.25,0,0,0,5,3,4,2,2,2,Afternoon-Evening
5,0,0,2,101,0,17,23,70.1,0,0,0,12.0,2.02,0,33.666666666666664,4,2.8336111111111113,1.0986122886681098,4.624972813284271,0.21041666666666667,0.16666666666666666,0,0,0,5,3,4,2,2,2,Afternoon-Evening
6,0,0,7,318,4,6,16,241.8,1,1,0,12.0,22.26,28,39.75,49,28.09,2.0794415416798357,5.765191102784844,0.6625,0.5833333333333334,0,1,0,1,1,1,1,1,1,Early-Midday
2,0,0,3,104,2,20,23,100.4,0,0,0,12.0,3.12,6,26.0,9,3.0044444444444447,1.3862943611198906,4.653960350157523,0.21666666666666667,0.25,1,0,0,5,3,4,2,2,2,Afternoon-Evening
3,0,0,7,317,6,5,10,241.7,1,1,0,12.0,22.19,42,39.625,49,27.91361111111111,2.0794415416798357,5.762051382780177,0.6604166666666667,0.5833333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
3,0,1,0,0,0,0,0,0.0,0,0,2,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,No Work
2,0,0,5,39,0,17,21,153.9,0,0,0,12.0,1.95,0,6.5,25,0.42250000000000004,1.791759469228055,3.6888794541139363,0.08125,0.4166666666666667,1,0,0,5,3,4,2,2,2,Afternoon-Evening
5,0,0,7,258,7,2,6,235.8,1,1,0,12.0,18.06,49,32.25,49,18.49,2.0794415416798357,5.556828061699537,0.5375,0.5833333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,7,244,5,5,11,234.4,1,1,0,12.0,17.08,35,30.5,49,16.537777777777777,2.0794415416798357,5.501258210544727,0.5083333333333333,0.5833333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
2,0,0,4,166,3,15,21,136.6,0,0,0,12.0,6.64,12,33.2,16,7.654444444444444,1.6094379124341003,5.117993812416755,0.3458333333333333,0.3333333333333333,1,0,0,4,2,3,2,2,2,Afternoon-Evening
4,0,0,6,136,1,13,23,193.6,0,0,0,12.0,8.16,6,19.428571428571427,36,5.137777777777777,1.9459101490553132,4.919980925828125,0.2833333333333333,0.5,0,0,1,4,2,3,2,1,1,Early-Midday
6,0,0,9,188,2,9,13,288.8,1,0,0,12.0,16.92,18,18.8,81,9.817777777777778,2.302585092994046,5.241747015059643,0.39166666666666666,0.75,0,1,0,2,1,2,1,1,1,Early-Midday
3,0,0,5,167,5,10,17,166.7,0,0,0,12.0,8.35,25,27.833333333333332,25,7.746944444444444,1.791759469228055,5.123963979403259,0.34791666666666665,0.4166666666666667,0,0,0,2,1,2,1,1,1,Early-Midday
4,0,0,8,262,3,3,7,266.2,1,1,0,12.0,20.96,24,29.11111111111111,64,19.067777777777774,2.1972245773362196,5.572154032177765,0.5458333333333333,0.6666666666666666,0,0,1,1,1,1,1,1,1,Early-Midday
4,0,0,12,360,8,6,14,396.0,1,1,0,12.0,43.2,96,27.692307692307693,144,36.0,2.5649493574615367,5.8888779583328805,0.75,1.0,0,0,1,1,1,1,1,1,1,Early-Midday
6,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,No Work
6,0,0,2,92,2,15,21,69.2,0,0,0,12.0,1.84,4,30.666666666666668,4,2.3511111111111114,1.0986122886681098,4.532599493153256,0.19166666666666668,0.16666666666666666,0,1,0,4,2,3,2,2,2,Afternoon-Evening
2,0,0,5,148,3,16,23,164.8,0,0,0,12.0,7.4,15,24.666666666666668,25,6.084444444444445,1.791759469228055,5.003946305945459,0.30833333333333335,0.4166666666666667,1,0,0,4,2,3,2,2,2,Afternoon-Evening
4,0,0,12,449,6,3,8,404.9,1,1,0,12.0,53.88,72,34.53846153846154,144,56.000277777777775,2.5649493574615367,6.1092475827643655,0.9354166666666667,1.0,0,0,1,1,1,1,1,1,1,Early-Midday
3,0,0,8,270,2,9,15,267.0,1,1,0,12.0,21.6,16,30.0,64,20.25,2.1972245773362196,5.602118820879701,0.5625,0.6666666666666666,0,0,0,2,1,2,1,1,1,Early-Midday
4,0,0,10,454,8,6,11,345.4,1,1,0,12.0,45.4,80,41.27272727272727,100,57.25444444444444,2.3978952727983707,6.12029741895095,0.9458333333333333,0.8333333333333334,0,0,1,1,1,1,1,1,1,Early-Midday
4,0,0,4,145,5,10,20,134.5,0,0,0,12.0,5.8,20,29.0,16,5.840277777777777,1.6094379124341003,4.983606621708336,0.3020833333333333,0.3333333333333333,0,0,1,2,1,2,1,1,1,Early-Midday
2,0,0,7,414,5,4,8,251.4,1,1,0,12.0,28.98,35,51.75,49,47.61000000000001,2.0794415416798357,6.028278520230698,0.8625,0.5833333333333334,1,0,0,1,1,1,1,1,1,Early-Midday
3,0,0,4,152,3,19,23,135.2,0,0,0,12.0,6.08,12,30.4,16,6.417777777777777,1.6094379124341003,5.030437921392435,0.31666666666666665,0.3333333333333333,0,0,0,5,3,4,2,2,2,Afternoon-Evening
6,0,0,10,297,6,4,12,329.7,1,1,0,12.0,29.7,60,27.0,100,24.5025,2.3978952727983707,5.697093486505405,0.61875,0.8333333333333334,0,1,0,1,1,1,1,1,1,Early-Midday
3,0,0,6,239,4,10,20,203.9,1,0,0,12.0,14.34,24,34.142857142857146,36,15.866944444444444,1.9459101490553132,5.480638923341991,0.4979166666666667,0.5,0,0,0,2,1,2,1,1,1,Early-Midday
3,0,0,5,176,2,10,18,167.6,0,0,0,12.0,8.8,10,29.333333333333332,25,8.604444444444443,1.791759469228055,5.176149732573829,0.36666666666666664,0.4166666666666667,0,0,0,2,1,2,1,1,1,Early-Midday
5,0,0,4,65,2,14,21,126.5,0,0,0,12.0,2.6,8,13.0,16,1.173611111111111,1.6094379124341003,4.189654742026425,0.13541666666666666,0.3333333333333333,0,0,0,4,2,3,2,1,1,Early-Midday
6,0,0,3,82,2,18,23,98.2,0,0,0,12.0,2.46,6,20.5,9,1.8677777777777778,1.3862943611198906,4.418840607796598,0.17083333333333334,0.25,0,1,0,5,3,4,2,2,2,Afternoon-Evening
6,0,0,8,328,4,8,17,272.8,1,1,0,12.0,26.24,32,36.44444444444444,64,29.884444444444444,2.1972245773362196,5.796057750765372,0.6833333333333333,0.6666666666666666,0,1,0,1,1,1,1,1,1,Early-Midday
5,0,0,5,187,3,12,20,168.7,1,0,0,12.0,9.35,15,31.166666666666668,25,9.713611111111112,1.791759469228055,5.236441962829949,0.38958333333333334,0.4166666666666667,0,0,0,3,2,2,1,1,1,Early-Midday
3,0,1,3,68,0,16,21,96.8,0,0,2,12.0,2.04,0,17.0,9,1.2844444444444443,1.3862943611198906,4.23410650459726,0.14166666666666666,0.25,0,0,0,4,2,3,2,2,2,Afternoon-Evening
1,1,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,No Work
3,0,0,6,202,3,14,20,200.2,1,0,0,12.0,12.12,18,28.857142857142858,36,11.334444444444445,1.9459101490553132,5.313205979041787,0.42083333333333334,0.5,0,0,0,4,2,3,2,1,1,Early-Midday
3,0,0,12,398,7,4,10,399.8,1,1,0,12.0,47.76,84,30.615384615384617,144,44.001111111111115,2.5649493574615367,5.988961416889864,0.8291666666666667,1.0,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,6,211,1,14,22,201.1,1,0,0,12.0,12.66,6,30.142857142857142,36,12.366944444444444,1.9459101490553132,5.356586274672012,0.4395833333333333,0.5,0,0,0,4,2,3,2,1,1,Early-Midday
2,0,0,5,142,3,12,16,164.2,0,0,0,12.0,7.1,15,23.666666666666668,25,5.601111111111111,1.791759469228055,4.962844630259907,0.29583333333333334,0.4166666666666667,1,0,0,3,2,2,1,1,1,Early-Midday
4,0,0,6,151,4,11,18,195.1,0,0,0,12.0,9.06,24,21.571428571428573,36,6.333611111111111,1.9459101490553132,5.0238805208462765,0.3145833333333333,0.5,0,0,1,3,2,2,1,1,1,Early-Midday
4,0,0,2,110,0,15,23,71.0,0,0,0,12.0,2.2,0,36.666666666666664,4,3.3611111111111107,1.0986122886681098,4.709530201312334,0.22916666666666666,0.16666666666666666,0,0,1,4,2,3,2,2,2,Afternoon-Evening
3,0,0,8,242,3,7,12,264.2,1,1,0,12.0,19.36,24,26.88888888888889,64,16.267777777777777,2.1972245773362196,5.493061443340548,0.5041666666666667,0.6666666666666666,0,0,0,1,1,1,1,1,1,Early-Midday
2,0,0,5,34,2,16,23,153.4,0,0,0,12.0,1.7,10,5.666666666666667,25,0.32111111111111107,1.791759469228055,3.5553480614894135,0.07083333333333333,0.4166666666666667,1,0,0,4,2,3,2,2,2,Afternoon-Evening
6,0,0,5,178,1,14,23,167.8,0,0,0,12.0,8.9,5,29.666666666666668,25,8.801111111111112,1.791759469228055,5.187385805840755,0.37083333333333335,0.4166666666666667,0,1,0,4,2,3,2,1,1,Early-Midday
5,0,0,6,184,4,13,23,198.4,1,0,0,12.0,11.04,24,26.285714285714285,36,9.404444444444445,1.9459101490553132,5.220355825078324,0.38333333333333336,0.5,0,0,0,4,2,3,2,1,1,Early-Midday
3,0,0,7,235,3,8,15,233.5,1,0,0,12.0,16.45,21,29.375,49,15.340277777777777,2.0794415416798357,5.4638318050256105,0.4895833333333333,0.5833333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
4,0,0,7,273,4,9,18,237.3,1,1,0,12.0,19.11,28,34.125,49,20.702499999999997,2.0794415416798357,5.6131281063880705,0.56875,0.5833333333333334,0,0,1,2,1,2,1,1,1,Early-Midday
4,0,0,7,258,6,5,9,235.8,1,1,0,12.0,18.06,42,32.25,49,18.49,2.0794415416798357,5.556828061699537,0.5375,0.5833333333333334,0,0,1,1,1,1,1,1,1,Early-Midday
2,0,0,11,315,4,1,7,361.5,1,1,0,12.0,34.65,44,26.25,121,27.5625,2.4849066497880004,5.755742213586912,0.65625,0.9166666666666666,1,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,12,259,5,5,12,385.9,1,1,0,12.0,31.08,60,19.923076923076923,144,18.633611111111108,2.5649493574615367,5.560681631015528,0.5395833333333333,1.0,0,1,0,1,1,1,1,1,1,Early-Midday
5,0,0,4,234,1,14,18,143.4,1,0,0,12.0,9.36,4,46.8,16,15.209999999999999,1.6094379124341003,5.459585514144159,0.4875,0.3333333333333333,0,0,0,4,2,3,2,1,1,Early-Midday
3,0,0,12,331,4,4,10,393.1,1,1,0,12.0,39.72,48,25.46153846153846,144,30.43361111111111,2.5649493574615367,5.805134968916488,0.6895833333333333,1.0,0,0,0,1,1,1,1,1,1,Early-Midday
3,0,0,2,110,3,15,23,71.0,0,0,0,12.0,2.2,6,36.666666666666664,4,3.3611111111111107,1.0986122886681098,4.709530201312334,0.22916666666666666,0.16666666666666666,0,0,0,4,2,3,2,2,2,Afternoon-Evening
6,0,0,3,184,3,12,22,108.4,1,0,0,12.0,5.52,9,46.0,9,9.404444444444445,1.3862943611198906,5.220355825078324,0.38333333333333336,0.25,0,1,0,3,2,2,1,1,1,Early-Midday
6,0,0,4,222,3,11,21,142.2,1,0,0,12.0,8.88,12,44.4,16,13.690000000000001,1.6094379124341003,5.407171771460119,0.4625,0.3333333333333333,0,1,0,3,2,2,1,1,1,Early-Midday
4,0,0,2,168,2,16,22,76.8,0,0,0,12.0,3.36,4,56.0,4,7.839999999999999,1.0986122886681098,5.1298987149230735,0.35,0.16666666666666666,0,0,1,4,2,3,2,2,2,Afternoon-Evening
5,0,1,4,173,3,16,23,137.3,0,0,2,12.0,6.92,12,34.6,16,8.313611111111111,1.6094379124341003,5.159055299214529,0.36041666666666666,0.3333333333333333,0,0,0,4,2,3,2,2,2,Afternoon-Evening
5,0,0,7,445,3,4,14,254.5,1,1,0,12.0,31.15,21,55.625,49,55.00694444444445,2.0794415416798357,6.100318952020064,0.9270833333333334,0.5833333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,9,304,4,9,17,300.4,1,1,0,12.0,27.36,36,30.4,81,25.67111111111111,2.302585092994046,5.720311776607412,0.6333333333333333,0.75,0,1,0,2,1,2,1,1,1,Early-Midday
4,0,0,11,469,6,3,7,376.9,1,1,0,12.0,51.59,66,39.083333333333336,121,61.10027777777778,2.4849066497880004,6.152732694704104,0.9770833333333333,0.9166666666666666,0,0,1,1,1,1,1,1,1,Early-Midday
3,0,0,9,239,4,9,15,293.9,1,0,0,12.0,21.51,36,23.9,81,15.866944444444444,2.302585092994046,5.480638923341991,0.4979166666666667,0.75,0,0,0,2,1,2,1,1,1,Early-Midday
2,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,No Work
3,0,0,2,40,0,20,23,64.0,0,0,0,12.0,0.8,0,13.333333333333334,4,0.4444444444444444,1.0986122886681098,3.713572066704308,0.08333333333333333,0.16666666666666666,0,0,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,5,104,2,13,19,160.4,0,0,0,12.0,5.2,10,17.333333333333332,25,3.0044444444444447,1.791759469228055,4.653960350157523,0.21666666666666667,0.4166666666666667,1,0,0,4,2,3,2,1,1,Early-Midday
6,0,0,6,103,2,13,20,190.3,0,0,0,12.0,6.18,12,14.714285714285714,36,2.946944444444444,1.9459101490553132,4.6443908991413725,0.21458333333333332,0.5,0,1,0,4,2,3,2,1,1,Early-Midday
5,0,0,7,142,5,10,17,224.2,0,0,0,12.0,9.94,35,17.75,49,5.601111111111111,2.0794415416798357,4.962844630259907,0.29583333333333334,0.5833333333333334,0,0,0,2,1,2,1,1,1,Early-Midday
4,0,0,4,170,2,17,23,137.0,0,0,0,12.0,6.8,8,34.0,16,8.027777777777779,1.6094379124341003,5.14166355650266,0.3541666666666667,0.3333333333333333,0,0,1,5,3,4,2,2,2,Afternoon-Evening
3,0,0,10,287,6,1,8,328.7,1,1,0,12.0,28.7,60,26.09090909090909,100,22.880277777777778,2.3978952727983707,5.662960480135946,0.5979166666666667,0.8333333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
4,0,0,9,349,7,2,12,304.9,1,1,0,12.0,31.41,63,34.9,81,33.83361111111111,2.302585092994046,5.857933154483459,0.7270833333333333,0.75,0,0,1,1,1,1,1,1,1,Early-Midday
6,0,0,12,250,7,5,9,385.0,1,1,0,12.0,30.0,84,19.23076923076923,144,17.361111111111114,2.5649493574615367,5.5254529391317835,0.5208333333333334,1.0,0,1,0,1,1,1,1,1,1,Early-Midday
3,0,0,5,134,0,15,23,163.4,0,0,0,12.0,6.7,0,22.333333333333332,25,4.987777777777778,1.791759469228055,4.90527477843843,0.2791666666666667,0.4166666666666667,0,0,0,4,2,3,2,2,2,Afternoon-Evening
4,0,0,5,82,1,14,21,158.2,0,0,0,12.0,4.1,5,13.666666666666666,25,1.8677777777777778,1.791759469228055,4.418840607796598,0.17083333333333334,0.4166666666666667,0,0,1,4,2,3,2,1,1,Early-Midday
5,0,0,8,291,5,8,16,269.1,1,1,0,12.0,23.28,40,32.333333333333336,64,23.522499999999997,2.1972245773362196,5.676753802268282,0.60625,0.6666666666666666,0,0,0,1,1,1,1,1,1,Early-Midday
4,0,0,5,158,3,20,23,165.8,0,0,0,12.0,7.9,15,26.333333333333332,25,6.934444444444444,1.791759469228055,5.0689042022202315,0.32916666666666666,0.4166666666666667,0,0,1,5,3,4,2,2,2,Afternoon-Evening
3,0,0,5,64,0,15,20,156.4,0,0,0,12.0,3.2,0,10.666666666666666,25,1.1377777777777778,1.791759469228055,4.174387269895637,0.13333333333333333,0.4166666666666667,0,0,0,4,2,3,2,2,2,Afternoon-Evening
5,0,0,2,55,2,19,23,65.5,0,0,0,12.0,1.1,4,18.333333333333332,4,0.8402777777777777,1.0986122886681098,4.02535169073515,0.11458333333333333,0.16666666666666666,0,0,0,5,3,4,2,2,2,Afternoon-Evening
3,0,0,2,48,3,20,23,64.8,0,0,0,12.0,0.96,6,16.0,4,0.6400000000000001,1.0986122886681098,3.8918202981106265,0.1,0.16666666666666666,0,0,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,9,397,4,2,7,309.7,1,1,0,12.0,35.73,36,39.7,81,43.78027777777777,2.302585092994046,5.986452005284438,0.8270833333333333,0.75,0,0,1,1,1,1,1,1,1,Early-Midday
2,0,0,10,333,5,2,7,333.3,1,1,0,12.0,33.3,50,30.272727272727273,100,30.8025,2.3978952727983707,5.811140992976701,0.69375,0.8333333333333334,1,0,0,1,1,1,1,1,1,Early-Midday
2,0,0,4,52,1,15,20,125.2,0,0,0,12.0,2.08,4,10.4,16,0.7511111111111112,1.6094379124341003,3.970291913552122,0.10833333333333334,0.3333333333333333,1,0,0,4,2,3,2,2,2,Afternoon-Evening
2,0,0,5,110,1,12,17,161.0,0,0,0,12.0,5.5,5,18.333333333333332,25,3.3611111111111107,1.791759469228055,4.709530201312334,0.22916666666666666,0.4166666666666667,1,0,0,3,2,2,1,1,1,Early-Midday
4,0,0,9,333,2,8,17,303.3,1,1,0,12.0,29.97,18,33.3,81,30.8025,2.302585092994046,5.811140992976701,0.69375,0.75,0,0,1,1,1,1,1,1,1,Early-Midday
